@relation CRUNCH_train_clean.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
204,45,2,1,1,32,30,16.0,19,18,9.5,98,56,9.5,4032,19.764706,TRUE
100,12,1,1,1,11,11,11.0,10,10,10.0,1,1,10.0,4032,40.32,TRUE
109,5,2,2,1,3,2,1.5,1,1,0.5,29,15,0.5,4032,36.990826,TRUE
184,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,21.913043,TRUE
66,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,61.090908999999996,TRUE
82,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,49.170732,TRUE
129,16,1,1,1,16,16,16.0,16,16,16.0,14,14,16.0,4032,31.255814,TRUE
177,114,1,1,1,39,39,39.0,-36,0,-36.0,42,42,-36.0,4032,22.779660999999997,TRUE
131,99,2,1,1,50,39,25.0,1,11,0.5,25,14,0.5,4032,30.778626000000003,TRUE
168,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,24.0,TRUE
211,44,3,1,2,40,38,13.333332999999998,36,36,12.0,10,4,12.0,4032,19.109005,TRUE
86,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,46.883721,TRUE
105,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,38.4,TRUE
179,19,2,1,1,12,6,6.0,5,6,2.5,25,14,2.5,4032,22.52514,TRUE
268,23,3,2,2,13,10,4.3333330000000005,3,3,1.0,13,6,1.0,4032,15.044776,TRUE
167,22,4,2,1,19,11,4.75,16,10,4.0,111,56,4.0,4032,24.143713,TRUE
151,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4032,26.701987,TRUE
127,9,1,0,1,7,7,7.0,5,5,5.0,1,1,5.0,4032,31.748031,TRUE
321,10,2,2,1,8,7,4.0,6,7,3.0,4,3,3.0,4032,12.560748,TRUE
79,31,1,1,1,28,28,28.0,25,25,25.0,5,5,25.0,4032,51.037975,TRUE
293,6,1,0,1,3,3,3.0,0,0,0.0,56,56,0.0,4032,13.761092000000001,TRUE
110,13,2,1,1,7,5,3.5,1,1,0.5,59,56,0.5,4032,36.654545,TRUE
91,16,2,2,1,6,5,3.0,-4,0,-2.0,29,15,-2.0,4032,44.307691999999996,TRUE
41,2,1,0,1,2,2,2.0,2,2,2.0,56,56,2.0,4032,98.341463,TRUE
