issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-5290,Bug,Incomplete,Closed,2012-05-29 12:01:29,2014-01-23 04:31:49
MNG-5292,Bug,Not A Problem,Closed,2012-06-05 14:24:00,2013-06-02 14:37:56
MNG-5293,Bug,Won't Fix,Closed,2012-06-06 11:10:58,2014-01-24 20:48:52
MNG-5294,Task,Won't Fix,Closed,2012-06-06 14:13:43,2014-06-13 17:51:52
MNG-5295,Task,Incomplete,Closed,2012-06-06 14:15:56,2014-01-19 21:38:02
MNG-5296,Improvement,Incomplete,Closed,2012-06-08 07:19:46,2014-01-23 04:31:32
MNG-5297,Bug,Fixed,Closed,2012-06-15 01:57:50,2017-02-14 08:52:44
MNG-5298,Bug,Incomplete,Closed,2012-06-18 17:39:12,2014-01-23 04:32:12
MNG-5299,Bug,Incomplete,Closed,2012-06-19 17:24:37,2014-01-23 04:31:33
MNG-5300,Bug,Incomplete,Closed,2012-06-20 13:12:44,2014-01-23 04:31:30
MNG-5301,Bug,Incomplete,Closed,2012-06-20 17:00:56,2014-01-23 04:31:24
MNG-5302,Improvement,Fixed,Closed,2012-06-23 02:39:30,2014-01-06 00:51:17
MNG-5303,Bug,Incomplete,Closed,2012-06-26 18:19:13,2014-01-23 04:31:38
MNG-5305,Improvement,Unresolved,Reopened,2012-06-27 01:13:49,
MNG-5306,New Feature,Fixed,Closed,2012-06-29 09:51:11,2012-07-05 16:16:42
MNG-5307,Bug,Fixed,Closed,2012-07-05 12:35:15,2020-10-10 02:38:17
MNG-5308,Bug,Not A Problem,Closed,2012-07-05 13:32:55,2013-02-17 14:07:49
MNG-5309,Bug,Duplicate,Closed,2012-07-06 16:56:30,2019-10-02 23:32:18
MNG-5310,New Feature,Incomplete,Closed,2012-07-11 14:24:55,2014-01-23 04:32:04
MNG-5311,Bug,Not A Problem,Closed,2012-07-13 17:24:19,2012-07-18 04:21:50
MNG-5312,Bug,Fixed,Closed,2012-07-17 23:27:58,2012-07-18 15:41:12
MNG-5313,Bug,Fixed,Closed,2012-07-17 23:38:30,2012-07-18 15:41:53
MNG-5314,Bug,Fixed,Closed,2012-07-17 23:43:00,2012-07-18 15:42:16
MNG-5315,Bug,Fixed,Closed,2012-07-18 02:10:05,2020-10-10 02:38:40
MNG-5316,Bug,Incomplete,Closed,2012-07-18 13:29:44,2014-01-23 04:31:29
MNG-5317,Bug,Incomplete,Closed,2012-07-20 17:06:56,2014-01-23 04:32:14
MNG-5318,Bug,Not A Problem,Closed,2012-07-21 14:27:09,2016-10-16 07:41:26
MNG-5319,Improvement,Incomplete,Closed,2012-07-23 07:32:11,2014-01-23 04:32:09
MNG-5320,Bug,Incomplete,Closed,2012-07-29 14:50:36,2013-02-16 16:19:23
MNG-5321,Bug,Won't Fix,Closed,2012-08-02 12:50:03,2012-08-02 16:56:09
MNG-5322,Improvement,Incomplete,Closed,2012-08-06 16:09:44,2014-01-23 04:31:39
MNG-5323,Improvement,Won't Fix,Closed,2012-08-08 16:29:01,2014-04-13 20:52:04
MNG-5324,Bug,Auto Closed,Closed,2012-08-09 17:06:35,2018-03-17 06:40:20
MNG-5325,Bug,Not A Problem,Closed,2012-08-14 00:33:44,2012-11-09 00:02:11
MNG-5326,Bug,Incomplete,Closed,2012-08-14 11:48:31,2014-01-23 04:31:51
MNG-5328,Bug,Not A Problem,Closed,2012-08-15 05:33:19,2015-05-01 07:54:27
MNG-5329,Bug,Fixed,Closed,2012-08-15 14:18:22,2013-06-02 16:18:48
MNG-5330,Bug,Incomplete,Closed,2012-08-17 11:51:45,2014-01-23 04:31:23
MNG-5331,Wish,Won't Fix,Closed,2012-08-19 16:58:55,2014-01-23 21:23:28
MNG-5332,New Feature,Incomplete,Closed,2012-08-20 11:43:42,2014-01-23 04:32:05
MNG-5333,Wish,Duplicate,Closed,2012-08-21 17:29:28,2013-10-14 22:17:57
MNG-5334,Bug,Incomplete,Closed,2012-08-22 14:41:22,2014-01-23 04:32:03
MNG-5335,Bug,Incomplete,Closed,2012-08-23 15:50:11,2014-01-23 04:31:25
MNG-5336,Bug,Fixed,Closed,2012-08-25 17:43:24,2012-11-20 19:28:00
MNG-5337,Bug,Incomplete,Closed,2012-08-28 12:30:35,2014-01-23 04:31:47
MNG-5338,Improvement,Fixed,Closed,2012-08-30 00:46:15,2012-09-07 19:04:40
MNG-5341,Bug,Incomplete,Closed,2012-09-07 00:19:12,2014-01-23 04:31:42
MNG-5342,Improvement,Auto Closed,Closed,2012-09-07 16:48:50,2018-03-17 06:39:25
MNG-5343,New Feature,Fixed,Closed,2012-09-09 06:42:58,2012-11-12 18:26:59
MNG-5344,New Feature,Fixed,Closed,2012-09-09 06:52:00,2012-11-12 18:27:43
MNG-5345,Improvement,Incomplete,Closed,2012-09-10 11:40:56,2014-01-23 04:31:59
MNG-5346,Wish,Fixed,Closed,2012-09-16 19:50:43,2014-06-12 09:58:10
MNG-5347,Wish,Won't Fix,Closed,2012-09-19 11:35:22,2014-01-23 21:18:45
MNG-5348,Bug,Incomplete,Closed,2012-09-19 12:42:23,2014-01-23 04:31:55
MNG-5349,Bug,Fixed,Closed,2012-09-19 21:57:11,2014-07-06 05:05:15
MNG-5350,Improvement,Fixed,Closed,2012-09-22 20:29:47,2012-10-14 12:49:21
MNG-5352,Task,Duplicate,Closed,2012-09-28 09:00:57,2013-03-13 20:02:18
MNG-5353,Wish,Unresolved,Open,2012-10-01 03:28:57,
MNG-5354,New Feature,Fixed,Closed,2012-10-02 02:30:55,2013-04-01 15:00:33
MNG-5356,Improvement,Unresolved,Reopened,2012-10-03 09:54:33,
MNG-5358,Bug,Not A Problem,Closed,2012-10-15 16:54:35,2012-10-15 17:37:31
MNG-5359,Bug,Unresolved,Reopened,2012-10-17 10:50:00,
MNG-5360,Bug,Incomplete,Closed,2012-10-18 13:43:10,2014-01-23 04:31:28
MNG-5361,Bug,Incomplete,Closed,2012-10-19 20:18:19,2014-01-23 04:31:43
MNG-5362,Improvement,Incomplete,Closed,2012-10-25 17:23:02,2014-01-23 04:32:11
MNG-5364,Bug,Incomplete,Closed,2012-10-26 00:59:09,2014-01-23 04:31:49
MNG-5365,Task,Fixed,Closed,2012-10-27 01:13:40,2012-10-27 01:15:45
MNG-5366,Bug,Fixed,Closed,2012-10-29 20:49:59,2016-06-03 04:40:29
MNG-5368,Bug,Fixed,Closed,2012-11-06 13:27:01,2017-02-01 05:49:05
MNG-5369,Bug,Auto Closed,Closed,2012-11-07 23:49:18,2018-03-17 06:39:40
MNG-5370,Wish,Fixed,Closed,2012-11-10 16:18:37,2012-11-10 16:23:55
MNG-5371,Wish,Incomplete,Closed,2012-11-10 16:27:20,2014-01-23 04:31:33
MNG-5372,Task,Won't Fix,Closed,2012-11-10 16:50:42,2012-11-21 04:39:40
MNG-5373,Task,Fixed,Closed,2012-11-10 20:29:16,2012-11-23 19:37:49
MNG-5374,Task,Fixed,Closed,2012-11-10 20:30:53,2012-11-12 18:27:19
MNG-5375,Task,Fixed,Closed,2012-11-10 21:21:57,2012-11-16 18:07:06
MNG-5376,Task,Fixed,Closed,2012-11-10 21:49:07,2012-11-22 04:25:07
MNG-5377,Bug,Incomplete,Closed,2012-11-12 02:08:06,2014-01-23 04:31:24
MNG-5378,Task,Duplicate,Closed,2012-11-12 18:06:32,2019-12-27 04:51:09
MNG-5379,Bug,Duplicate,Closed,2012-11-16 21:08:52,2012-11-17 18:00:15
MNG-5380,New Feature,Fixed,Closed,2011-09-12 20:54:36,2012-11-22 00:19:04
MNG-5381,New Feature,Fixed,Closed,2012-11-19 05:32:14,2012-11-25 22:19:56
MNG-5382,New Feature,Fixed,Closed,2012-11-19 14:52:17,2012-11-23 20:42:34
MNG-5383,Bug,Incomplete,Closed,2012-11-21 09:58:52,2014-01-23 04:31:30
MNG-5384,New Feature,Unresolved,Open,2012-11-22 10:36:34,
MNG-5385,Bug,Incomplete,Closed,2012-11-22 19:10:07,2014-01-23 04:31:31
MNG-5386,New Feature,Fixed,Closed,2012-11-25 00:09:20,2012-11-30 07:53:24
MNG-5387,Bug,Duplicate,Closed,2012-11-25 01:05:39,2020-06-09 03:50:16
MNG-5388,New Feature,Fixed,Closed,2012-11-25 20:24:15,2013-01-06 18:58:41
MNG-5389,Bug,Fixed,Closed,2012-11-28 20:06:39,2014-01-20 02:22:03
MNG-5390,Bug,Fixed,Closed,2012-11-29 02:16:50,2012-12-01 01:08:01
MNG-5391,New Feature,Fixed,Closed,2012-11-29 03:26:32,2012-11-30 01:45:33
MNG-5392,New Feature,Duplicate,Closed,2012-11-29 14:20:23,2012-11-29 17:20:24
MNG-5393,New Feature,Won't Fix,Closed,2012-11-29 20:08:43,2012-12-01 01:14:41
MNG-5394,Task,Auto Closed,Closed,2012-11-30 10:22:28,2018-03-17 06:39:32
MNG-5395,Bug,Fixed,Closed,2012-12-01 05:00:24,2012-12-01 05:32:36
MNG-5396,Bug,Fixed,Closed,2012-12-01 10:25:58,2012-12-01 10:41:31
MNG-5397,New Feature,Fixed,Closed,2012-12-01 18:22:56,2012-12-01 18:24:46
MNG-5398,Bug,Fixed,Closed,2012-12-01 22:53:07,2012-12-02 01:06:54
MNG-5399,Improvement,Fixed,Closed,2012-12-01 22:55:41,2012-12-02 00:59:59
MNG-5400,Improvement,Fixed,Closed,2012-12-02 01:00:55,2012-12-02 01:07:34
MNG-5401,New Feature,Incomplete,Closed,2012-12-03 20:13:46,2014-01-23 04:31:57
MNG-5402,Improvement,Fixed,Closed,2012-12-04 09:47:59,2012-12-05 15:23:36
MNG-5403,Bug,Fixed,Closed,2012-12-04 14:33:52,2012-12-04 14:53:27
MNG-5404,Bug,Unresolved,Open,2012-12-06 06:47:35,
MNG-5406,Improvement,Won't Fix,Closed,2012-12-08 16:27:18,2014-03-21 21:09:47
MNG-5407,New Feature,Fixed,Closed,2012-12-09 02:05:26,2013-01-06 18:20:39
MNG-5408,Improvement,Unresolved,Open,2012-12-11 16:40:32,
MNG-5409,Improvement,Incomplete,Closed,2012-12-13 02:18:04,2014-01-23 04:31:33
MNG-5410,Improvement,Duplicate,Closed,2012-12-13 17:54:52,2012-12-13 18:15:30
