issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
TIKA-3203,Bug,Fixed,Resolved,2020-09-23 05:33:27,2020-10-10 04:21:32
TIKA-3204,Improvement,Fixed,Resolved,2020-09-24 19:37:34,2020-11-19 03:10:34
TIKA-3205,Improvement,Unresolved,Open,2020-09-29 22:13:59,
TIKA-3206,Bug,Unresolved,Open,2020-09-30 15:46:43,
TIKA-3207,Bug,Fixed,Resolved,2020-10-09 05:52:35,2020-10-09 23:56:55
TIKA-3208,Bug,Fixed,Resolved,2020-10-10 04:38:47,2020-10-10 05:07:35
TIKA-3209,Bug,Unresolved,Open,2020-10-14 10:16:47,
TIKA-3210,Improvement,Fixed,Resolved,2020-10-16 23:59:41,2020-10-20 04:13:31
TIKA-3211,Improvement,Unresolved,Open,2020-10-22 10:11:10,
TIKA-3212,Bug,Unresolved,Open,2020-10-22 18:20:53,
TIKA-3213,Task,Unresolved,Open,2020-10-24 01:49:17,
TIKA-3214,Bug,Unresolved,Open,2020-10-28 16:53:12,
TIKA-3215,Task,Fixed,Resolved,2020-10-29 21:28:58,2020-10-31 03:08:24
TIKA-3216,Task,Fixed,Resolved,2020-10-30 04:58:58,2020-10-31 03:08:59
TIKA-3217,Task,Fixed,Resolved,2020-10-31 02:34:42,2020-10-31 03:09:24
TIKA-3218,Bug,Fixed,Resolved,2020-10-31 12:04:39,2020-12-05 10:09:33
TIKA-3219,Improvement,Unresolved,Open,2020-11-02 00:21:41,
TIKA-3220,Bug,Unresolved,Open,2020-11-02 00:54:03,
TIKA-3221,Bug,Unresolved,Open,2020-11-02 00:58:44,
TIKA-3222,Bug,Unresolved,Open,2020-11-03 20:13:50,
TIKA-3223,Bug,Unresolved,Open,2020-11-04 21:26:03,
TIKA-3224,Bug,Unresolved,Open,2020-11-05 00:40:28,
TIKA-3225,Improvement,Unresolved,Open,2020-11-08 21:06:29,
TIKA-3226,New Feature,Fixed,Resolved,2020-11-12 01:36:22,2021-01-27 04:33:17
TIKA-3227,Improvement,Unresolved,In Progress,2020-11-12 10:33:28,
TIKA-3228,New Feature,Fixed,Resolved,2020-11-12 22:50:28,2020-11-19 03:08:36
TIKA-3229,Bug,Unresolved,Open,2020-11-18 06:40:51,
TIKA-3230,Task,Fixed,Resolved,2020-11-18 22:54:20,2020-11-19 03:09:05
TIKA-3231,Bug,Unresolved,Open,2020-11-18 23:27:21,
TIKA-3232,Bug,Fixed,Resolved,2020-11-20 05:04:33,2020-11-20 05:43:48
