@relation OPENJPA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
112,12,1,1,1,2,2,2.0,-8,0,-8.0,6,6,-8.0,68,0.607143,TRUE
282,28,2,1,2,18,13,9.0,8,8,4.0,14,7,4.0,68,0.241135,TRUE
228,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.298246,TRUE
348,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.195402,TRUE
80,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.85,TRUE
218,11,1,1,1,6,6,6.0,1,1,1.0,1,1,1.0,68,0.311927,TRUE
338,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.201183,TRUE
197,6,1,0,1,6,6,6.0,6,6,6.0,6,6,6.0,68,0.34517800000000004,TRUE
262,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.259542,TRUE
698,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.09742100000000001,TRUE
702,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.096866,TRUE
1372,279,4,2,2,272,261,68.0,265,261,66.25,57,42,66.25,68,0.049563,TRUE
1006,141,3,2,2,81,63,40.5,-37,61,-12.333333,17,7,-12.333333,68,0.067594,TRUE
4379,21,4,2,3,14,10,3.5,7,7,1.75,35,31,1.75,68,0.015529,TRUE
886,38,2,1,2,2,2,2.0,-68,0,-34.0,19,18,-34.0,68,0.076749,TRUE
1100,28,2,1,2,21,11,10.5,14,11,7.0,17,16,7.0,68,0.061818,TRUE
862,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.078886,TRUE
149,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.456376,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.259259,TRUE
521,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.130518,TRUE
1230,28,2,0,1,26,22,13.0,24,20,12.0,58,42,12.0,68,0.055285,TRUE
145,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.468966,TRUE
226,2,1,1,1,1,1,1.0,0,0,0.0,1,1,0.0,68,0.300885,TRUE
1137,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.059807000000000006,TRUE
776,7,2,1,2,5,3,2.5,3,2,1.5,22,18,1.5,68,0.087629,TRUE
2061,54,5,2,4,43,19,8.6,32,19,6.4,79,31,6.4,68,0.032994,TRUE
55,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.236364,TRUE
414,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.164251,TRUE
940,6,1,1,1,3,3,3.0,0,0,0.0,5,5,0.0,68,0.07234,TRUE
1022,98,2,0,1,36,24,18.0,-26,3,-13.0,21,18,-13.0,68,0.066536,TRUE
973,76,1,1,1,71,71,71.0,66,66,66.0,2,2,66.0,68,0.069887,TRUE
103,53,2,1,2,20,19,10.0,-13,0,-6.5,7,6,-6.5,68,0.660194,TRUE
199,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.34170900000000004,TRUE
316,2,1,1,1,1,1,1.0,0,0,0.0,3,3,0.0,68,0.21519000000000002,TRUE
4866,10,2,2,2,9,8,4.5,8,8,4.0,2,1,4.0,68,0.013975,TRUE
87,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.781609,TRUE
1647,98,5,2,3,71,25,14.2,44,24,8.8,20,7,8.8,68,0.041287,TRUE
266,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.255639,TRUE
395,13,2,1,1,9,5,4.5,5,5,2.5,3,2,2.5,68,0.172152,TRUE
857,12,2,1,2,4,3,2.0,-4,0,-2.0,7,5,-2.0,68,0.079347,TRUE
509,11,2,2,1,6,4,3.0,1,3,0.5,4,2,0.5,68,0.133595,TRUE
740,123,7,5,3,88,33,14.666667000000002,52,32,7.428571000000001,20,6,7.428571000000001,68,0.091892,TRUE
126,4,1,0,1,3,3,3.0,2,2,2.0,26,26,2.0,68,0.539683,TRUE
653,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.10413499999999999,TRUE
657,80,3,2,1,62,53,20.666667,44,44,14.666667000000002,18,12,14.666667000000002,68,0.103501,TRUE
589,4,1,1,1,3,3,3.0,2,2,2.0,1,1,2.0,68,0.11545,TRUE
318,5,1,1,1,5,5,5.0,5,5,5.0,1,1,5.0,68,0.21383600000000003,TRUE
3917,311,14,7,4,266,109,19.0,221,108,15.785714000000002,47,16,15.785714000000002,68,0.01736,TRUE
350,54,2,1,1,46,29,23.0,38,29,19.0,5,3,19.0,68,0.194286,TRUE
151,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.45033100000000004,TRUE
175,68,1,1,1,21,21,21.0,-26,0,-26.0,6,6,-26.0,68,0.388571,TRUE
402,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.169154,TRUE
170,13,2,1,2,13,9,6.5,13,9,6.5,65,34,6.5,68,0.4,TRUE
1697,33,2,0,1,20,11,10.0,7,6,3.5,29,26,3.5,68,0.040070999999999996,TRUE
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.545455,TRUE
624,17,1,1,1,13,13,13.0,9,9,9.0,1,1,9.0,68,0.108974,TRUE
154,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.441558,TRUE
65,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.046154,TRUE
2214,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.030713999999999998,TRUE
