issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
FLUME-2738,Bug,Fixed,Closed,2015-07-08 10:16:56,2015-07-10 03:23:26
FLUME-2739,Bug,Unresolved,Open,2015-07-08 12:16:39,
FLUME-2740,Wish,Unresolved,Open,2015-07-08 16:21:00,
FLUME-2741,Bug,Unresolved,Open,2015-07-08 16:58:48,
FLUME-2742,Bug,Unresolved,Open,2015-07-10 14:39:57,
FLUME-2743,Bug,Unresolved,Open,2015-07-16 07:47:25,
FLUME-2744,New Feature,Unresolved,Open,2015-07-17 14:59:51,
FLUME-2745,Bug,Unresolved,Open,2015-07-22 15:10:37,
FLUME-2746,Bug,Not A Problem,Resolved,2015-07-23 02:26:47,2016-06-21 02:32:36
FLUME-2747,Documentation,Unresolved,Open,2015-07-24 04:04:25,
FLUME-2748,Bug,Unresolved,Open,2015-07-28 01:07:38,
FLUME-2749,Bug,Fixed,Closed,2015-07-28 07:50:41,2015-07-28 12:43:39
FLUME-2750,Improvement,Unresolved,Patch Available,2015-07-28 14:30:15,
FLUME-2751,Bug,Fixed,Closed,2015-07-29 05:09:31,2015-10-01 00:22:30
FLUME-2752,Bug,Fixed,Resolved,2015-07-30 10:17:47,2017-06-30 19:33:43
FLUME-2753,Bug,Fixed,Closed,2015-08-04 05:38:50,2015-08-07 04:58:35
FLUME-2754,Bug,Fixed,Closed,2015-08-04 12:00:32,2015-08-26 09:43:06
FLUME-2755,Improvement,Implemented,Resolved,2015-08-04 17:32:45,2016-06-21 02:22:56
FLUME-2756,Wish,Unresolved,Open,2015-08-05 05:30:19,
FLUME-2757,Bug,Unresolved,Patch Available,2015-08-05 08:19:33,
FLUME-2758,New Feature,Unresolved,Patch Available,2015-08-05 22:02:30,
FLUME-2759,Question,Unresolved,Open,2015-08-06 19:23:07,
FLUME-2760,Question,Unresolved,Open,2015-08-11 02:50:45,
FLUME-2761,Bug,Fixed,Resolved,2015-08-11 10:00:39,2016-07-21 07:37:58
